"ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000174136","RGMB","repulsive guidance molecule BMP co-receptor b",1899.45755770635,-0.120561268485484,0.0634566740848465,-1.89989895033397,0.0574463818174117,0.199891535071765
"ENSG00000105220","GPI","glucose-6-phosphate isomerase",5853.92315840689,0.106078993552411,0.0558432104160016,1.8995862301286,0.0574874406747284,0.199985591571237
"ENSG00000135074","ADAM19","ADAM metallopeptidase domain 19",1579.16151942469,-0.119109677203638,0.0627073500214945,-1.89945320863997,0.057504913236486,0.19999757089518
"ENSG00000151353","TMEM18","transmembrane protein 18",576.611267982983,-0.17887229933211,0.0941800841489637,-1.89925822373645,0.0575305327605851,0.200037871959732
"ENSG00000103496","STX4","syntaxin 4",259.174033814753,0.254751204405575,0.134159506763094,1.89886807541286,0.0575818237568093,0.200167393191191
"ENSG00000170892","TSEN34","tRNA splicing endonuclease subunit 34",575.497203449058,0.178176708846726,0.0938483565568045,1.8985597125388,0.0576223896921775,0.200259577633272
"ENSG00000204590","GNL1","G protein nucleolar 1 (putative)",1524.58106802389,0.146809371429098,0.0773416638636804,1.89819256652998,0.0576707196827865,0.200329868371785
"ENSG00000140400","MAN2C1","mannosidase alpha class 2C member 1",756.846750596205,-0.177650927446016,0.0935860456535884,-1.89826299642573,0.0576614458929764,0.200329868371785
"ENSG00000011523","CEP68","centrosomal protein 68",2932.94776271874,0.100462828438986,0.0529318625652952,1.89796511156315,0.0577006780687494,0.200385107563482
"ENSG00000232533",NA,NA,64.9903665866779,-0.468232126482316,0.246759669622401,-1.89752291044489,0.0577589579707726,0.200462486805149
"ENSG00000136699","SMPD4","sphingomyelin phosphodiesterase 4",2789.20278665831,0.119861931399412,0.0631671179902632,1.8975368073289,0.0577571256863469,0.200462486805149
"ENSG00000103091","WDR59","WD repeat domain 59",1429.45077370009,0.120098130603869,0.0632936232073853,1.89747599391427,0.0577651442056363,0.200462486805149
"ENSG00000125804","FAM182A","family with sequence similarity 182 member A",78.3679530631054,-0.493524879060753,0.260162225478063,-1.89698899659193,0.05782939035098,0.200636599864583
"ENSG00000120063","GNA13","G protein subunit alpha 13",2765.65528800156,0.129924006305116,0.0685000103078504,1.89670053655781,0.0578674728627671,0.200719876674357
"ENSG00000143554","SLC27A3","solute carrier family 27 member 3",218.82429465552,0.264921366972966,0.139684271084332,1.89657264140373,0.0578843642573057,0.200729627062065
"ENSG00000076248","UNG","uracil DNA glycosylase",3414.34546865691,0.103117399019588,0.0544053461892348,1.89535415620592,0.0580454978723927,0.201239449822187
"ENSG00000249846","LINC02021","long intergenic non-protein coding RNA 2021",87.5472839151026,-0.423574835880957,0.223500421307105,-1.89518584977939,0.0580677841412779,0.201267768227099
"ENSG00000089199","CHGB","chromogranin B",62.6932331417697,0.52872782967103,0.279074987153268,1.89457262029955,0.0581490449832121,0.201500433952521
"ENSG00000096384","HSP90AB1","heat shock protein 90 alpha family class B member 1",52913.0510600492,0.0804197218656,0.0424570811977722,1.89414155652838,0.0582062230466392,0.201600562622179
"ENSG00000155393","HEATR3","HEAT repeat containing 3",569.298625159435,0.185734405871365,0.0980527041126716,1.89423032798707,0.0581944442190998,0.201600562622179
"ENSG00000149328","GLB1L2","galactosidase beta 1 like 2",470.364604597129,0.211898102215498,0.111907913527552,1.89350418157273,0.0582908526622147,0.201795627866084
"ENSG00000086504","MRPL28","mitochondrial ribosomal protein L28",985.233419353243,0.136330688258078,0.0719969909805616,1.89356091694006,0.0582833152895452,0.201795627866084
"ENSG00000168566","SNRNP48","small nuclear ribonucleoprotein U11/U12 subunit 48",892.200851398117,-0.175068826409037,0.0924677264507468,-1.89329653846618,0.0583184452440465,0.201842135323896
"ENSG00000083720","OXCT1","3-oxoacid CoA-transferase 1",1278.57286264817,0.137320702635277,0.0725437251509114,1.89293701625621,0.0583662458850891,0.201958544014037
"ENSG00000156860","FBRS","fibrosin",1276.28047552111,-0.141452966787456,0.0747704923504758,-1.89182874608363,0.0585138019154693,0.2023708782404
"ENSG00000278600",NA,NA,96.7187337712481,-0.37204157021112,0.196657019189296,-1.89182960132739,0.0585136879282452,0.2023708782404
"ENSG00000116580","GON4L","gon-4 like",2661.94639534656,-0.110005842010183,0.0581753599686721,-1.89093530438697,0.0586329809471084,0.202733877366475
"ENSG00000143811","PYCR2","pyrroline-5-carboxylate reductase 2",847.05555630452,-0.142429527159998,0.0753277478303216,-1.89079763118401,0.0586513635262843,0.202748263441006
"ENSG00000111665","CDCA3","cell division cycle associated 3",743.904821373094,-0.185289843272914,0.0980095998536455,-1.89052749475155,0.0586874469408142,0.202777669617099
"ENSG00000135801","TAF5L","TATA-box binding protein associated factor 5 like",772.835602845831,0.175005573662001,0.0925700249366616,1.89052097351971,0.0586883182407514,0.202777669617099
"ENSG00000137486","ARRB1","arrestin beta 1",89.9408382482559,0.387745555129768,0.205111720611859,1.89041149853896,0.0587029467657654,0.20277906689914
"ENSG00000119403","PHF19","PHD finger protein 19",788.944750531744,-0.169532858902092,0.0897013614891124,-1.88996974056708,0.0587620071591069,0.202884760004899
"ENSG00000150773","PIH1D2","PIH1 domain containing 2",68.8413967491039,0.477960326855173,0.252881081205365,1.89005964612679,0.0587499833273447,0.202884760004899
"ENSG00000131747","TOP2A","DNA topoisomerase II alpha",26748.0351014034,-0.124198796897425,0.0657221085625479,-1.88975672895864,0.0587905031610032,0.202933998320402
"ENSG00000171262","FAM98B","family with sequence similarity 98 member B",2652.18075484038,0.117383179268615,0.0621227993699825,1.88953460660264,0.0588202301888637,0.202938335327309
"ENSG00000162851","TFB2M","transcription factor B2, mitochondrial",364.351161653255,0.212715546542976,0.112574584704299,1.88955213205289,0.0588178842734375,0.202938335327309
"ENSG00000106144","CASP2","caspase 2",2108.9673677114,0.127393078203746,0.0674820770529138,1.88780612226643,0.0590519829900373,0.203650238130001
"ENSG00000268403","LOC644656","uncharacterized LOC644656",119.875831747397,0.415551757699356,0.220139653908261,1.88767334881216,0.05906981637605,0.203650238130001
"ENSG00000142065","ZFP14","ZFP14 zinc finger protein",1311.28936038767,-0.128287334527655,0.0679621807000217,-1.88762828394078,0.0590758702529889,0.203650238130001
"ENSG00000182636","NDN","necdin, MAGE family member",1632.64101959645,0.125017708581297,0.0662320940086986,1.88756992289686,0.0590837110624076,0.203650238130001
"ENSG00000142686","C1orf216","chromosome 1 open reading frame 216",200.086042334223,0.272983641358531,0.144645510018716,1.88725969664187,0.0591254044777819,0.203695448582711
"ENSG00000134247","PTGFRN","prostaglandin F2 receptor inhibitor",2057.52130498842,-0.125059444831964,0.0662645426837798,-1.8872754533108,0.0591232862434112,0.203695448582711
"ENSG00000226180","LOC100129215","uncharacterized LOC100129215",45.982512053187,0.584914488071551,0.309947777481513,1.8871388361752,0.0591416543464296,0.203702204484827
"ENSG00000109107","ALDOC","aldolase, fructose-bisphosphate C",80.0489431633266,-0.439218446930389,0.23285174635165,-1.88625790363233,0.0592602090413749,0.204061241568561
"ENSG00000203485","INF2","inverted formin 2",539.317228928234,0.202212851067007,0.107259061653747,1.88527522010018,0.0593926898924433,0.204468048081785
"ENSG00000122565","CBX3","chromobox 3",5266.01288915969,0.0929867726054322,0.0493345422866473,1.88482082321051,0.0594540326228166,0.204535760766358
"ENSG00000144935","TRPC1","transient receptor potential cation channel subfamily C member 1",470.421672902966,-0.191744619672123,0.101734992061795,-1.88474600318103,0.0594641382257255,0.204535760766358
"ENSG00000019582","CD74","CD74 molecule",611.734191864111,-0.201996918145094,0.107161953287553,-1.88496861010984,0.0594340759019923,0.204535760766358
"ENSG00000125812","GZF1","GDNF inducible zinc finger protein 1",788.267128843229,0.153206579976368,0.081289444646506,1.88470447353404,0.0594697480623286,0.204535760766358
"ENSG00000248015",NA,NA,54.8601067209807,-0.523059299988792,0.277548020657654,-1.88457225798042,0.059487610701546,0.2045478480852
"ENSG00000149809","TM7SF2","transmembrane 7 superfamily member 2",963.892779488218,0.164609638785583,0.0873525160184805,1.88442927906917,0.0595069325059847,0.204564945696966
"ENSG00000197296","FITM2","fat storage inducing transmembrane protein 2",184.241166083914,0.279930625991797,0.148567732153727,1.88419532245498,0.0595385600351823,0.204575008884444
"ENSG00000141646","SMAD4","SMAD family member 4",5849.23148699085,-0.100837668253422,0.0535173097596956,-1.88420659981238,0.0595370351807338,0.204575008884444
"ENSG00000134698","AGO4","argonaute RISC component 4",1635.10451780321,-0.149818071834784,0.0795440322053347,-1.88346086665615,0.0596379383943102,0.204817742652201
"ENSG00000184911","DMRTC1B","DMRT like family C1B",27.465085121163,-0.728213053437654,0.386626375280893,-1.88350588577562,0.0596318429533388,0.204817742652201
"ENSG00000125388","GRK4","G protein-coupled receptor kinase 4",85.5629954560353,0.404065418000986,0.214592509682155,1.88294278583847,0.0597081220434327,0.205009390137567
"ENSG00000213782","DDX47","DEAD-box helicase 47",1676.04995956717,0.125397728768059,0.0666094757161498,1.88258093041342,0.059757182694411,0.205128436429454
"ENSG00000233937","CTC-338M12.4","uncharacterized LOC101928649",92.8630556398354,-0.38589475641738,0.205009451434934,-1.88232666209468,0.0597916765975961,0.20519743417798
"ENSG00000182606","TRAK1","trafficking kinesin protein 1",2281.09023309768,-0.114942620041,0.0610692156418209,-1.88216958140013,0.0598129943315304,0.205221190659518
"ENSG00000100523","DDHD1","DDHD domain containing 1",979.79918455642,-0.185680814992263,0.0986861362509458,-1.88152887574909,0.0599000110772777,0.205371466550667
"ENSG00000135677","GNS","glucosamine (N-acetyl)-6-sulfatase",3104.28626580339,0.118975258525012,0.0632291152314175,1.88165306583153,0.0598831361374141,0.205371466550667
"ENSG00000089048","ESF1","ESF1 nucleolar pre-rRNA processing protein homolog",1121.0141976803,0.163957452620874,0.0871390334501596,1.88156152448778,0.0598955743868413,0.205371466550667
"ENSG00000184992","BRI3BP","BRI3 binding protein",473.758230184106,0.202477496670144,0.107651424870272,1.88086220794703,0.0599906652742695,0.205632826196198
"ENSG00000184677","ZBTB40","zinc finger and BTB domain containing 40",1187.5289393675,0.130541964561795,0.0694320655246548,1.88013943666187,0.0600890769902604,0.205920644608931
"ENSG00000241163","LINC00877","long intergenic non-protein coding RNA 877",220.222487431227,-0.269832337483269,0.143545253887633,-1.87977191983298,0.0601391689793073,0.205943788846746
"ENSG00000088305","DNMT3B","DNA methyltransferase 3 beta",4247.11351997024,0.102833561393678,0.0547006651455264,1.87993255877417,0.0601172698763626,0.205943788846746
"ENSG00000089351","GRAMD1A","GRAM domain containing 1A",1104.33990245217,-0.177720445132917,0.0945394634589555,-1.87985459860448,0.0601278969702345,0.205943788846746
"ENSG00000164211","STARD4","StAR related lipid transfer domain containing 4",666.972756210138,-0.225334439572872,0.119882138306288,-1.87963313598196,0.0601580940123799,0.205959123016448
"ENSG00000204934","ATP6V0E2-AS1","ATP6V0E2 antisense RNA 1",154.333163120483,0.3042255273141,0.161868513324419,1.87946081091365,0.0601815997104521,0.205968029561239
"ENSG00000107551","RASSF4","Ras association domain family member 4",294.415600056166,-0.24501999780453,0.130378583970439,-1.87929635637157,0.0602040389437209,0.205968029561239
"ENSG00000142303","ADAMTS10","ADAM metallopeptidase with thrombospondin type 1 motif 10",145.324917886812,-0.333073142626756,0.177229556277779,-1.87933180910704,0.0601992009585316,0.205968029561239
"ENSG00000140326","CDAN1","codanin 1",500.328389975479,-0.181481281077214,0.096582833892401,-1.87902211773362,0.0602414732515259,0.206046651313281
"ENSG00000164818","DNAAF5","dynein axonemal assembly factor 5",1542.0503867714,0.13657845247668,0.0726917903257117,1.87887039051742,0.0602621927127668,0.206068078511202
"ENSG00000181218","H2AC25","H2A clustered histone 25",529.29420368956,0.215695177499891,0.114809975765234,1.8787145982937,0.0602834734275142,0.20608220201453
"ENSG00000224934","GOT1-DT","GOT1 divergent transcript",55.3144416339422,-0.491765119383081,0.261768154317853,-1.87862851638536,0.0602952346101714,0.20608220201453
"ENSG00000250312","ZNF718","zinc finger protein 718",1026.79740631193,-0.143143217484195,0.0762394048499519,-1.87754898881907,0.0604428896696837,0.206537352620089
"ENSG00000169925","BRD3","bromodomain containing 3",5458.05236892168,-0.104301950355305,0.0555606313926122,-1.87726359008176,0.0604819758417497,0.206621386915884
"ENSG00000154079","SDHAF4","succinate dehydrogenase complex assembly factor 4",315.758520686238,-0.2300036571206,0.122584649519159,-1.87628433105445,0.0606162474518743,0.206795188877432
"ENSG00000145604","SKP2","S-phase kinase associated protein 2",3753.28870496699,0.0989331653533493,0.0527309480711999,1.87618787395525,0.060629486571222,0.206795188877432
"ENSG00000162910","MRPL55","mitochondrial ribosomal protein L55",341.354612224736,0.238525537351598,0.127142137945707,1.87605416430433,0.0606478427140029,0.206795188877432
"ENSG00000198315","ZKSCAN8","zinc finger with KRAB and SCAN domains 8",3427.06632990718,-0.110899531752923,0.0591157177308023,-1.87597370056355,0.0606588912857787,0.206795188877432
"ENSG00000105254","TBCB","tubulin folding cofactor B",1948.41079471923,0.129108255173128,0.0688232017828642,1.8759408430381,0.0606634034711996,0.206795188877432
"ENSG00000141378","PTRH2","peptidyl-tRNA hydrolase 2",312.564121232007,0.229129662334894,0.122129123065265,1.87612632093042,0.0606379362203418,0.206795188877432
"ENSG00000219665","ZNF433-AS1","ZNF433 and ZNF878 antisense RNA 1",209.69034514218,-0.279882381613018,0.149193466361633,-1.87596942706999,0.0606594781308951,0.206795188877432
"ENSG00000007080","CCDC124","coiled-coil domain containing 124",1076.79366555485,0.137499800681285,0.0732759278044664,1.87646618475029,0.0605912938271447,0.206795188877432
"ENSG00000152433","ZNF547","zinc finger protein 547",82.0228387117239,0.477073068906429,0.254215121075226,1.87665103038956,0.0605659383785516,0.206795188877432
"ENSG00000128923","MINDY2","MINDY lysine 48 deubiquitinase 2",805.616731989742,-0.180530574047707,0.0962443470382627,-1.87575249459519,0.0606892739358168,0.206833920446809
"ENSG00000133302","SLF1","SMC5-SMC6 complex localization factor 1",969.416278852505,-0.1494671907705,0.0796892769649513,-1.87562488283384,0.0607068071521989,0.206844226281488
"ENSG00000006210","CX3CL1","C-X3-C motif chemokine ligand 1",63.4641287499632,0.496719748553968,0.264921411523941,1.87497018718352,0.0607968250703916,0.207101442820431
"ENSG00000179431","FJX1","four-jointed box kinase 1",1002.84510642627,-0.372440100878493,0.198665932899881,-1.87470541849864,0.0608332610529726,0.207135162637932
"ENSG00000156873","PHKG2","phosphorylase kinase catalytic subunit gamma 2",455.861959766657,0.194882284117426,0.103960419219065,1.87458155306946,0.0608503129298303,0.207135162637932
"ENSG00000112742","TTK","TTK protein kinase",3195.70255271407,-0.143975866474841,0.0768019742494575,-1.87463757125824,0.060842600721427,0.207135162637932
"ENSG00000175147","TMEM51-AS1","TMEM51 antisense RNA 1",25.6046806423435,-0.812970436662631,0.43374505187958,-1.87430480910324,0.0608884250674796,0.207215418420145
"ENSG00000047621","FERRY3","FERRY endosomal RAB5 effector complex subunit 3",548.098597386782,0.207734478528615,0.110843574482263,1.87412287540272,0.0609134910644532,0.207247655984539
"ENSG00000090013","BLVRB","biliverdin reductase B",160.411096365947,-0.316928610317078,0.169116528517959,-1.87402504707529,0.0609269729398993,0.207247655984539
"ENSG00000171604","CXXC5","CXXC finger protein 5",635.558059023163,0.179422129969242,0.0957678264537794,1.87351156033427,0.0609977778999316,0.207439008049004
"ENSG00000112200","ZNF451","zinc finger protein 451",3581.55408676975,-0.108377468498601,0.0578529786988845,-1.87332564262056,0.0610234309942159,0.207458079584386
"ENSG00000104814","MAP4K1","mitogen-activated protein kinase kinase kinase kinase 1",23.8208509292462,-0.769613921434028,0.410905087674071,-1.87297248079947,0.0610721851931281,0.207458079584386
"ENSG00000117650","NEK2","NIMA related kinase 2",1114.63061488243,-0.162568212681766,0.0867907949619126,-1.87310431657076,0.061053981413967,0.207458079584386
"ENSG00000159063","ALG8","ALG8 alpha-1,3-glucosyltransferase",1165.84095622977,0.137456730211809,0.0733839818954086,1.87311626681312,0.06105233155613,0.207458079584386
"ENSG00000158169","FANCC","FA complementation group C",1058.63037575861,0.128131122205664,0.0684116218474271,1.87294378857769,0.0610761475880799,0.207458079584386
"ENSG00000144619","CNTN4","contactin 4",144.603554242619,-0.307436008785829,0.164176846203886,-1.87259053815685,0.0611249489123515,0.20757438582527
"ENSG00000172379","ARNT2","aryl hydrocarbon receptor nuclear translocator 2",2276.72570085912,0.115557164617316,0.0617142262131398,1.87245586160671,0.0611435628951367,0.20758814780497
"ENSG00000120784","ZFP30","ZFP30 zinc finger protein",1033.18710022872,-0.147128019053795,0.078594401960374,-1.87199107549638,0.0612078382088404,0.207756890834578
"ENSG00000205531","NAP1L4","nucleosome assembly protein 1 like 4",4202.06125650313,0.0906932865132137,0.0484566026869576,1.87163939451381,0.0612565093849428,0.207872601235835
"ENSG00000155368","DBI","diazepam binding inhibitor, acyl-CoA binding protein",1630.36599699154,0.134665829075828,0.071979938778951,1.87088001685281,0.0613617134031152,0.208180053849312
"ENSG00000113360","DROSHA","drosha ribonuclease III",3850.76708291217,0.110500432838112,0.0590902097716716,1.87002945606544,0.0614797275072508,0.208530810217313
"ENSG00000066322","ELOVL1","ELOVL fatty acid elongase 1",220.113355773336,0.25500511024161,0.136378512315251,1.86983349438614,0.0615069435312283,0.208573498330445
"ENSG00000138386","NAB1","NGFI-A binding protein 1",1252.18121461884,-0.161690504721101,0.0864918266535337,-1.8694310315447,0.0615628706301689,0.208713503853434
"ENSG00000204592","HLA-E","major histocompatibility complex, class I, E",519.623713177555,-0.183826108841204,0.098400970414257,-1.86813308920955,0.061743522371728,0.209276189950393
"ENSG00000132635","PCED1A","PC-esterase domain containing 1A",386.798838329411,-0.236188269054924,0.126476704751351,-1.86744483515175,0.061839493647183,0.209551657103456
"ENSG00000125510","OPRL1","opioid related nociceptin receptor 1",68.2159232459321,-0.446875327708559,0.239334002076007,-1.86716189021333,0.0618789837487135,0.209635644563132
"ENSG00000136935","GOLGA1","golgin A1",527.458901737857,0.178865115043521,0.0958114810714941,1.86684427631436,0.0619233373937011,0.209736065071181
"ENSG00000126653","NSRP1","nuclear speckle splicing regulatory protein 1",790.604235098934,0.173168877721758,0.0927714054087686,1.86661910487119,0.0619547977156752,0.209792778203009
"ENSG00000009694","TENM1","teneurin transmembrane protein 1",20.3774805643802,-0.932189696617887,0.499505362349782,-1.86622560413098,0.0620098082890338,0.209929191870925
"ENSG00000155366","RHOC","ras homolog family member C",965.903139119978,0.183310344072504,0.0982569700546435,1.86562178714202,0.0620942992214321,0.210115435485577
"ENSG00000181019","NQO1","NAD(P)H quinone dehydrogenase 1",101.431445980849,0.394141460440757,0.211264497405536,1.86563036043002,0.0620930989116831,0.210115435485577
"ENSG00000186193","SAPCD2","suppressor APC domain containing 2",501.655714940507,-0.182113605860086,0.097641852902625,-1.86511829145337,0.0621648251999202,0.210304164226403
"ENSG00000173418","NAA20","N-alpha-acetyltransferase 20, NatB catalytic subunit",588.18697382799,0.196630106770365,0.105437721205213,1.86489336570224,0.0621963525566026,0.210360902027741
"ENSG00000111145","ELK3","ETS transcription factor ELK3",164.326520623417,-0.282603515202364,0.151579521160717,-1.86439113303917,0.0622667971716486,0.210549207893506
"ENSG00000185745","IFIT1","interferon induced protein with tetratricopeptide repeats 1",412.650804087712,-0.261209846688922,0.140123816795638,-1.86413596676346,0.0623026128147683,0.210620357668328
"ENSG00000079102","RUNX1T1","RUNX1 partner transcriptional co-repressor 1",27.3006428968139,0.982773847243235,0.527273402893216,1.8638790461469,0.0623386919170769,0.2106424252121
"ENSG00000249898",NA,NA,183.522080406152,-0.278753738269138,0.149554368826196,-1.86389565518538,0.0623363590041884,0.2106424252121
"ENSG00000145864","GABRB2","gamma-aminobutyric acid type A receptor subunit beta2",22.4351810570664,-0.737289542246299,0.395631193732435,-1.86357788244808,0.0623810060325358,0.210703674393268
"ENSG00000001460","STPG1","sperm tail PG-rich repeat containing 1",247.731732482763,-0.264685161990979,0.142033554719521,-1.86353965803126,0.0623863783399259,0.210703674393268
"ENSG00000130508","PXDN","peroxidasin",13679.9793731623,-0.079651452547857,0.0427459293467631,-1.86336930241262,0.0624103258768678,0.210714301305726
"ENSG00000198648","STK39","serine/threonine kinase 39",170.711389130787,-0.311762442613946,0.167316734786402,-1.86330699682817,0.0624190863085072,0.210714301305726
"ENSG00000172315","TP53RK","TP53 regulating kinase",624.875616817317,0.162827504024796,0.0873931610534746,1.86316071031193,0.0624396588158959,0.210733848503649
"ENSG00000077458","FAM76B","family with sequence similarity 76 member B",523.955792638004,0.182896740333425,0.0981863537707703,1.86275111875957,0.0624972901689961,0.210878430449517
"ENSG00000173621","LRFN4","leucine rich repeat and fibronectin type III domain containing 4",479.880478583075,0.216794660677746,0.116414972507849,1.86225754305898,0.0625667969088037,0.211063004432538
"ENSG00000147403","RPL10","ribosomal protein L10",23077.8057007872,-0.113849335172643,0.0611394110927157,-1.86212678758051,0.062585220976211,0.211075209424382
"ENSG00000204104","TRAF3IP1","TRAF3 interacting protein 1",800.686805461219,0.149903724823466,0.0805243943148116,1.86159394428246,0.0626603475278295,0.21127859847605
"ENSG00000107779","BMPR1A","bone morphogenetic protein receptor type 1A",2651.33521011864,-0.107095120296074,0.0575367007792988,-1.86133578821061,0.0626967722331391,0.211351427040821
"ENSG00000148842","CNNM2","cyclin and CBS domain divalent metal cation transport mediator 2",1156.65561063079,-0.137515212774244,0.0738893883168126,-1.86109556333889,0.062730682648588,0.211415747479497
"ENSG00000183775","KCTD16","potassium channel tetramerization domain containing 16",68.6939247396587,-0.44781609669475,0.240672088002314,-1.86068978921413,0.062787996627256,0.211558893859173
"ENSG00000081818","PCDHB4","protocadherin beta 4",32.6718284984216,-0.670513552087955,0.360402594926711,-1.86045705976203,0.0628208882681094,0.211565697700014
"ENSG00000163374","YY1AP1","YY1 associated protein 1",1427.9924826846,0.133912393140136,0.0719835377835625,1.86031969618913,0.0628403085391257,0.211565697700014
"ENSG00000110492","MDK","midkine",14745.1926484863,0.144051413534685,0.0774363569542193,1.86025555954096,0.0628493777889703,0.211565697700014
"ENSG00000113552","GNPDA1","glucosamine-6-phosphate deaminase 1",3691.25123575268,0.0975696155492283,0.0524472602316931,1.86033770149672,0.0628377626911327,0.211565697700014
"ENSG00000071994","PDCD2","programmed cell death 2",967.755896655179,0.139375314557332,0.0749381035460021,1.8598724542285,0.0629035733782319,0.211698144966968
"ENSG00000161551","ZNF577","zinc finger protein 577",418.707943874827,-0.194179609046419,0.104421105849382,-1.8595820018082,0.0629446876683296,0.211786515789405
"ENSG00000181625","SLX1B","SLX1 homolog B, structure-specific endonuclease subunit",499.402704883562,0.214176318912189,0.115191430611568,1.85930774342411,0.0629835300401343,0.211867202513486
"ENSG00000018236","CNTN1","contactin 1",22.0098007095385,0.777864765480535,0.418428903393775,1.85901298684547,0.0630252975968549,0.211957688733372
"ENSG00000164128","NPY1R","neuropeptide Y receptor Y1",73.6821023648948,-0.411635653754185,0.221488036043821,-1.85850062652027,0.0630979544981094,0.212151990406851
"ENSG00000146830","GIGYF1","GRB10 interacting GYF protein 1",3103.96457522355,-0.10240002555306,0.0551172164175025,-1.85785916286845,0.0631890168948585,0.212307948350955
"ENSG00000151239","TWF1","twinfilin actin binding protein 1",1038.77496861446,0.148430401155969,0.0798893992486726,1.85794864590167,0.0631763073379415,0.212307948350955
"ENSG00000167380","ZNF226","zinc finger protein 226",759.646596629166,-0.146007117175213,0.0785809429237482,-1.85804740618717,0.0631622825564508,0.212307948350955
"ENSG00000100722","ZC3H14","zinc finger CCCH-type containing 14",3909.38128009285,0.112784857817646,0.0607364176129023,1.85695604466615,0.0633174079431868,0.212689200668725
"ENSG00000162591","MEGF6","multiple EGF like domains 6",501.871986558438,-0.194002739683899,0.104483676976565,-1.8567755777528,0.0633430896973665,0.212725344340555
"ENSG00000198585","NUDT16","nudix hydrolase 16",1321.0377582665,0.122490743421582,0.0659747239797775,1.85663138900175,0.063363614990752,0.212744158103665
"ENSG00000160305","DIP2A","disco interacting protein 2 homolog A",1452.73194153837,-0.136571524761905,0.0736077637719772,-1.85539565072208,0.0635397480235552,0.213134740664424
"ENSG00000131791","PRKAB2","protein kinase AMP-activated non-catalytic subunit beta 2",955.572283704362,-0.172742588680484,0.0930957006642409,-1.85553776863979,0.0635194710200132,0.213134740664424
"ENSG00000160753","RUSC1","RUN and SH3 domain containing 1",912.687697479367,0.146343281849398,0.078868340184686,1.85553900978144,0.0635192939608012,0.213134740664424
"ENSG00000090989","EXOC1","exocyst complex component 1",1030.95606214638,0.145021948170722,0.0781601785668669,1.85544545611106,0.0635326413155802,0.213134740664424
"ENSG00000165813","CCDC186","coiled-coil domain containing 186",438.835019397101,-0.195695957042211,0.105487393018341,-1.85515966830449,0.0635734291743262,0.213152371515153
"ENSG00000286619",NA,NA,95.2905151781207,-0.380465940501904,0.20508642516127,-1.85514931182171,0.063574907665715,0.213152371515153
"ENSG00000106524","ANKMY2","ankyrin repeat and MYND domain containing 2",1407.83227231021,0.124541012994118,0.0671574700898678,1.85446254642204,0.0636730137049468,0.213409963556256
"ENSG00000227953",NA,NA,40.4543485871173,-0.584236934486137,0.315054099369485,-1.85440194447673,0.0636816768355999,0.213409963556256
"ENSG00000104884","ERCC2","ERCC excision repair 2, TFIIH core complex helicase subunit",1618.26234502249,-0.127085412790967,0.0685358924634427,-1.85428989428795,0.0636976971271292,0.213413483018649
"ENSG00000171843","MLLT3","MLLT3 super elongation complex subunit",919.368258767894,0.137395794061024,0.0741126139010903,1.85387866962013,0.063756520195924,0.21356037403973
"ENSG00000170638","TRABD","TraB domain containing",476.156148175829,0.188797960943616,0.101850365800608,1.8536797532296,0.0637849900153136,0.213605547958259
"ENSG00000129315","CCNT1","cyclin T1",2911.14291903619,-0.0973883779978478,0.0525969247346241,-1.85159832992551,0.0640835230503107,0.214504509181787
"ENSG00000170340","B3GNT2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",846.244127591191,-0.145709618193537,0.0786913314558684,-1.85166034806837,0.0640746113058223,0.214504509181787
"ENSG00000180626","ZNF594","zinc finger protein 594",894.187542064972,0.164635098935545,0.0889300437638516,1.85128773098013,0.0641281702025157,0.214553202160775
"ENSG00000138326","RPS24","ribosomal protein S24",19884.8041990325,-0.104736695498952,0.0565720988421328,-1.85138429795975,0.0641142863984463,0.214553202160775
"ENSG00000274828",NA,NA,101.268553712366,0.381200495667193,0.205962710979709,1.85082286911997,0.0641950399121498,0.21472653425331
"ENSG00000175745","NR2F1","nuclear receptor subfamily 2 group F member 1",4336.81891273662,0.177174115903246,0.0957553406340379,1.8502792087637,0.0642733176943217,0.214805952563819
"ENSG00000117385","P3H1","prolyl 3-hydroxylase 1",1155.32059656298,-0.131426108777669,0.071031948339512,-1.85023939016132,0.0642790539869005,0.214805952563819
"ENSG00000183751","TBL3","transducin beta like 3",836.79040389377,0.151736770873491,0.0820010073597986,1.85042569303705,0.064252218715826,0.214805952563819
"ENSG00000256802","LCIIAR","lung cancer immune cell infiltration associated lncRNA",29.596045179919,-0.684956040653215,0.370149760416173,-1.85048354450667,0.0642438876086888,0.214805952563819
"ENSG00000166086","JAM3","junctional adhesion molecule 3",2468.93276735384,0.106817561293289,0.0577530193696368,1.84955803972125,0.0643772752614016,0.215083767547819
"ENSG00000164111","ANXA5","annexin A5",3110.13953547908,0.104138625017603,0.0563191666848583,1.84907964992319,0.0644463123898143,0.215263971281442
"ENSG00000110344","UBE4A","ubiquitination factor E4A",2538.9279717945,0.10635243687881,0.0575281499257169,1.84870253981986,0.0645007767593248,0.215395425973515
"ENSG00000152413","HOMER1","homer scaffold protein 1",1547.21697324243,0.124060475438735,0.0671343866738451,1.8479423375304,0.0646106849464842,0.215604031408061
